cell_type_epi	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Imma. Gob. 2	RPL10A	0	0.5585447554925216	0.965	0.67	0
Imma. Gob. 2	ATF3	7.230726199574973e-239	0.5576128772722485	0.526	0.287	1.5802029036551147e-234
Imma. Gob. 2	GMDS	0	0.5524623905255908	0.68	0.319	0
Imma. Gob. 2	TSPAN13	0	0.5489300464840171	0.535	0.21	0
Imma. Gob. 2	JUN	4.222454496524931e-234	0.5433552473539849	0.959	0.915	9.227752056705585e-230
Imma. Gob. 2	RPS5	0	0.5372134001885902	0.964	0.736	0
Imma. Gob. 2	RPL35A	0	0.534738752571033	0.975	0.8	0
Imma. Gob. 2	RPS4X	0	0.529233371199239	0.974	0.765	0
Imma. Gob. 2	RPLP0	0	0.5273716829848694	0.946	0.66	0
Imma. Gob. 2	RPL24	0	0.5234356634729442	0.966	0.768	0
Imma. Gob. 2	SELENOK	0	0.5233589895921413	0.646	0.314	0
Imma. Gob. 2	TCIM	3.6882805048190524e-225	0.5182096005960689	0.506	0.261	8.060368215231557e-221
Imma. Gob. 2	EGR1	4.9237865606708664e-228	0.5167064914125783	0.72	0.503	1.0760443149690112e-223
Imma. Gob. 2	RPL30	0	0.5161386173550366	0.949	0.714	0
Imma. Gob. 2	RPL19	0	0.5123730815856655	0.986	0.853	0
Imma. Gob. 2	BEST2	0	0.5085041341784747	0.42	0.048	0
Imma. Gob. 2	RPS19	0	0.49896283902899174	0.99	0.852	0
Imma. Gob. 2	RPL31	0	0.4982927071403451	0.927	0.658	0
Imma. Gob. 2	KRT18	0	0.49770703205610545	0.995	0.938	0
Imma. Gob. 2	TCEA3	0	0.49681948495921513	0.711	0.346	0
Imma. Gob. 2	HPCAL1	0	0.4901957199324179	0.517	0.13	0
Imma. Gob. 2	FRYL	0	0.48703197184163305	0.787	0.538	0
Imma. Gob. 2	CKAP4	0	0.4861750450434923	0.508	0.192	0
Imma. Gob. 2	RPS23	0	0.48288117415104637	0.953	0.693	0
Imma. Gob. 2	RPS2	0	0.4819398297264734	0.995	0.829	0
Imma. Gob. 2	HSPA1B	2.534156011831465e-115	0.4804783370354724	0.771	0.614	5.538144548256484e-111
Imma. Gob. 2	HSP90AA1	8.013402175285116e-211	0.47756268307081196	0.955	0.849	1.7512489113868092e-206
Imma. Gob. 2	LGALS4	2.0050183405245282e-291	0.47382086708915017	0.984	0.916	4.381767081382304e-287
Imma. Gob. 2	RPS13	0	0.4727335378207387	0.902	0.608	0
Imma. Gob. 2	ERN2	0	0.46715574950225525	0.687	0.336	0
Imma. Gob. 2	MYADM	0	0.4575398014371349	0.47	0.163	0
Imma. Gob. 2	ANXA13	0	0.4569085903941176	0.431	0.061	0
Imma. Gob. 2	MLPH	0	0.4428094021602415	0.572	0.178	0
Imma. Gob. 2	RPL7A	0	0.4418931456361479	0.977	0.811	0
Imma. Gob. 2	RPS27A	0	0.4388264510052893	0.977	0.837	0
Imma. Gob. 2	AC005833.1	0	0.4384045537263006	0.387	0.042	0
Imma. Gob. 2	RAB27A	0	0.43333432684215983	0.451	0.111	0
Imma. Gob. 2	RPS20	0	0.4331771918048726	0.929	0.665	0
Imma. Gob. 2	RPSA	0	0.43218492323518554	0.891	0.588	0
Imma. Gob. 2	PDIA3	3.100854442648033e-187	0.43062231301952336	0.635	0.427	6.7766072989630116e-183
Imma. Gob. 2	ARFGEF3	0	0.42748959716653173	0.474	0.148	0
Imma. Gob. 2	KCNQ1OT1	4.925001013904135e-215	0.42592635774932197	0.689	0.437	1.0763097215786097e-210
Imma. Gob. 2	MUC4	0	0.4249440414643525	0.703	0.368	0
Imma. Gob. 2	GNE	0	0.4176796593554666	0.479	0.149	0
Imma. Gob. 2	SLC4A7	0	0.4163631808933341	0.418	0.083	0
Imma. Gob. 2	NUPR1	3.234192143806544e-298	0.4159228541437553	0.538	0.242	7.068003511074821e-294
Imma. Gob. 2	FOXP1	1.1996766518512696e-299	0.4075280189533777	0.606	0.325	2.6217733549557645e-295
Imma. Gob. 2	NEDD4L	1.4624609627048929e-288	0.4057054715561413	0.539	0.27	3.196062187895273e-284
Imma. Gob. 2	FMOD	0	0.40522622172391687	0.367	0.034	0
Imma. Gob. 2	UQCRH	2.603706358283236e-262	0.4018429630414011	0.822	0.606	5.690139875392184e-258
Imma. Gob. 2	HES6	1.1288636821093783e-307	0.3984283528378291	0.419	0.164	2.4670186908818352e-303
Imma. Gob. 2	TPM1	0	0.3957092467684723	0.844	0.621	0
Imma. Gob. 2	RPL5	2.101302868349232e-298	0.3936518623024845	0.864	0.562	4.5921872884904116e-294
Imma. Gob. 2	ANO7	0	0.3932243409115418	0.413	0.063	0
Imma. Gob. 2	RPL21	0	0.39212693297260937	0.96	0.739	0
Imma. Gob. 2	SMIM14	5.055663528395896e-234	0.38984551442934756	0.628	0.392	1.104864707495639e-229
Imma. Gob. 2	NACA	4.623517593599737e-286	0.3897708732216798	0.922	0.731	1.0104235349052866e-281
Imma. Gob. 2	SLC38A2	1.5408586337170492e-233	0.38653499274033454	0.666	0.426	3.367392458125239e-229
Imma. Gob. 2	RPL22	1.0209783323513448e-280	0.38586327567940615	0.712	0.411	2.231246047520629e-276
Imma. Gob. 2	SYTL2	2.3122344289607904e-261	0.3781779975082614	0.648	0.374	5.053157121050911e-257
Imma. Gob. 2	HSD11B2	1.2028758699036435e-171	0.3739222735585065	0.653	0.434	2.6287649260874223e-167
Imma. Gob. 2	B3GNT6	0	0.37390769252261796	0.382	0.069	0
Imma. Gob. 2	ALDH1A1	0	0.37323140555677514	0.402	0.121	0
Imma. Gob. 2	PRDX5	5.67016679642642e-220	0.3729337843219447	0.83	0.612	1.23915825169103e-215
Imma. Gob. 2	DLL1	0	0.3724294700226135	0.339	0.039	0
Imma. Gob. 2	PPIB	5.024664286036766e-216	0.3700624942597779	0.685	0.439	1.0980901330704748e-211
Imma. Gob. 2	RPS25	4.740180422847717e-245	0.36975538590735013	0.682	0.418	1.0359190296091401e-240
Imma. Gob. 2	RPL39	4.364815996265271e-236	0.3676057115481557	0.641	0.366	9.538868878238122e-232
Imma. Gob. 2	IL1R2	0	0.36741218274462023	0.317	0.066	0
Imma. Gob. 2	IER3	9.213010728820424e-147	0.36728786459373586	0.827	0.673	2.0134113646764155e-142
Imma. Gob. 2	IL13RA1	1.1235638042008674e-261	0.36252229634782623	0.493	0.241	2.4554363377005756e-257
Imma. Gob. 2	FOXA3	0	0.36207848495260647	0.463	0.144	0
Imma. Gob. 2	RPS21	0	0.36008027974680323	0.96	0.732	0
Imma. Gob. 2	RACK1	4.407291335555474e-272	0.35645014061256797	0.889	0.644	9.631694484722932e-268
Imma. Gob. 2	WNK4	0	0.35569694236813754	0.467	0.156	0
Imma. Gob. 2	AGR3	2.2794713336818554e-208	0.35443442089775723	0.645	0.401	4.981556652628327e-204
Imma. Gob. 2	EEF1A1	1.68660283869126e-252	0.3534390466148689	0.809	0.546	3.68590184367588e-248
Imma. Gob. 2	RPL6	2.9369691699578127e-257	0.35080725569455495	0.917	0.673	6.418452424025804e-253
Imma. Gob. 2	DUSP1	1.686601051844429e-102	0.35046834775782953	0.631	0.486	3.685897938700815e-98
Imma. Gob. 2	IER2	3.4875189781671054e-142	0.35023320827001236	0.876	0.767	7.621623974886392e-138
Imma. Gob. 2	PRAC1	6.510509419972487e-77	0.34947411039858667	0.303	0.182	1.4228067286407872e-72
Imma. Gob. 2	SELENOM	0	0.3483381805746846	0.311	0.052	0
Imma. Gob. 2	GALNT7	2.597223936810832e-159	0.3481945908406885	0.547	0.354	5.675973191506392e-155
Imma. Gob. 2	RPS3	3.6555063089147334e-286	0.3475474031942043	0.899	0.647	7.988743487502258e-282
Imma. Gob. 2	EEF1B2	2.783637762746796e-277	0.3448137790280259	0.889	0.65	6.0833619667068475e-273
Imma. Gob. 2	RPL27	4.70330358657285e-308	0.3440214489450244	0.88	0.617	1.0278599658096307e-303
Imma. Gob. 2	JUNB	3.0547655574443005e-141	0.3422194619822543	0.853	0.731	6.675884649238775e-137
Imma. Gob. 2	GDF15	4.318286828650732e-167	0.33912738611371207	0.458	0.243	9.43718403533331e-163
Imma. Gob. 2	LMAN1	1.8399920963404265e-248	0.3387778581708801	0.462	0.212	4.021118727342368e-244
Imma. Gob. 2	SLC9A3R2	0	0.33738075831170244	0.397	0.105	0
Imma. Gob. 2	GFPT1	6.107966763177501e-141	0.3326998412737069	0.618	0.44	1.334835056424811e-136
Imma. Gob. 2	DNAJC10	7.430925401187409e-287	0.32876609120647704	0.416	0.166	1.6239544371754964e-282
Imma. Gob. 2	ATP5MC2	2.6853192444262015e-203	0.32704354040327815	0.579	0.332	5.868496676769021e-199
Imma. Gob. 2	PTMA	1.0908157971008793e-216	0.32359238624427045	0.969	0.88	2.383868842984262e-212
Imma. Gob. 2	RPS7	1.4073710671631066e-268	0.32305420351664527	0.902	0.668	3.0756687301782533e-264
Imma. Gob. 2	RAB26	0	0.32245301180903524	0.322	0.039	0
Imma. Gob. 2	ABLIM1	3.5594995778501417e-215	0.3202795761504721	0.509	0.276	7.778930377433699e-211
Imma. Gob. 2	SERP1	1.1105247843521833e-173	0.3186641268629997	0.637	0.427	2.4269408637232612e-169
Imma. Gob. 2	GALNT3	3.924172768591681e-199	0.31802197451424097	0.521	0.29	8.57588716848026e-195
Imma. Gob. 2	DNAJB1	1.075361981558976e-109	0.3154740082817157	0.65	0.485	2.350096074498986e-105
Imma. Gob. 2	CD63	8.492646033447339e-160	0.313156972150064	0.933	0.82	1.8559828641495814e-155
Imma. Gob. 2	RPL7	1.0657945928810326e-250	0.3119079177375834	0.84	0.582	2.3291875032822084e-246
Imma. Gob. 2	NOP53	1.1463756559076172e-224	0.3106151059188332	0.568	0.312	2.5052893584205066e-220
Imma. Gob. 2	ETS2	3.9762660061410546e-141	0.3102135046627509	0.622	0.429	8.68973172982066e-137
Imma. Gob. 2	ID2	1.9779360254753824e-126	0.30830881072489746	0.605	0.418	4.3225813900739005e-122
Imma. Gob. 2	GALNT5	7.063814393296074e-272	0.3079778025412418	0.478	0.212	1.5437259975109239e-267
Imma. Gob. 2	RPS10	1.0454457352157493e-219	0.3071663423562524	0.748	0.485	2.2847171097404984e-215
Imma. Gob. 2	DNAJC12	0	0.30436814234581616	0.304	0.051	0
Imma. Gob. 2	MIA3	1.2514704321682635e-210	0.30378510974142037	0.458	0.227	2.734963482460523e-206
Imma. Gob. 2	SNORC	1.1450108755240648e-276	0.303494618015748	0.445	0.188	2.502306767370291e-272
Imma. Gob. 2	FRZB	0	0.3016005360609404	0.235	0.013	0
Imma. Gob. 2	MB	0	0.3011876856600984	0.286	0.028	0
Imma. Gob. 2	NEURL1	0	0.2991954188457633	0.413	0.114	0
Imma. Gob. 2	NUCB2	1.960126821508153e-296	0.2983317165508114	0.322	0.103	4.283661155723918e-292
Imma. Gob. 2	GLUL	3.4346856313514356e-200	0.29682275271020514	0.558	0.318	7.506161978755428e-196
Imma. Gob. 2	DNAJA1	1.369982021335564e-102	0.2957591014970885	0.607	0.452	2.993958709426742e-98
Imma. Gob. 2	ITPR2	1.7584235727673533e-250	0.2951596840589928	0.403	0.165	3.842858875925774e-246
Imma. Gob. 2	HERPUD1	8.100441826070543e-135	0.29500466414522697	0.508	0.319	1.7702705566694564e-130
Imma. Gob. 2	NUCKS1	1.7526232470328604e-116	0.29464887761238456	0.623	0.419	3.830182844065613e-112
Imma. Gob. 2	HID1	0	0.29251121556578374	0.363	0.085	0
Imma. Gob. 2	PRUNE2	0	0.29149743234226877	0.336	0.086	0
Imma. Gob. 2	ATP2A3	3.736600542575692e-241	0.29092076119505	0.549	0.281	8.165966825744916e-237
Imma. Gob. 2	NDUFA4	2.1484806793984217e-155	0.28774810463299316	0.737	0.536	4.695289676757311e-151
Imma. Gob. 2	ATP2C2	3.1609792329668202e-223	0.28726795672279193	0.475	0.232	6.908004015725688e-219
Imma. Gob. 2	S100P	6.965332988740252e-35	0.2834892261238867	0.426	0.335	1.5222038713592946e-30
Imma. Gob. 2	FKBP11	0	0.27569546251860066	0.275	0.063	0
Imma. Gob. 2	ERLEC1	5.592078989055305e-221	0.274975628465808	0.395	0.174	1.2220929422681462e-216
Imma. Gob. 2	ODC1	5.895813255946926e-105	0.2745301350511987	0.388	0.228	1.2884710289546414e-100
Imma. Gob. 2	ZFP36L2	1.0593263620877778e-114	0.2733213451783807	0.901	0.809	2.3150518317066297e-110
Imma. Gob. 2	GALNT8	0	0.2726850308661001	0.256	0.014	0
Imma. Gob. 2	TMEM61	0	0.2706301746730392	0.293	0.04	0
Imma. Gob. 2	RPL4	4.110927338022632e-192	0.2688627979519296	0.744	0.474	8.98402060451466e-188
Imma. Gob. 2	TACC1	4.1677831583182297e-213	0.2640545271240252	0.416	0.19	9.108273314188659e-209
Imma. Gob. 2	AQP3	0	0.2637915929141051	0.236	0.03	0
Imma. Gob. 2	DOPEY2	3.5277950551625685e-238	0.2637179261513495	0.386	0.162	7.709643313552278e-234
Imma. Gob. 2	TTC3	4.150880683568666e-140	0.2627224810701332	0.585	0.377	9.071334645870962e-136
Imma. Gob. 2	TOMM20	2.036717310214469e-163	0.2619739390418071	0.55	0.325	4.451042009742701e-159
Imma. Gob. 2	RPL36A	1.7151229226399227e-189	0.2616772627510451	0.585	0.325	3.748229635137287e-185
Imma. Gob. 2	TMSB10	1.4786272258557378e-222	0.26109743922343887	0.998	0.923	3.2313919393851293e-218
Imma. Gob. 2	OSTC	1.2312336035840366e-150	0.26060462837783854	0.38	0.194	2.6907379172725537e-146
Imma. Gob. 2	PPP1R1B	4.3963574551395386e-200	0.25993675681659073	0.562	0.302	9.607799582461947e-196
Imma. Gob. 2	EMP2	4.311507480855332e-141	0.2591706008964944	0.56	0.353	9.422368448661244e-137
Imma. Gob. 2	CCND2	4.5291894427622915e-155	0.25815281929864864	0.467	0.254	9.898090608212711e-151
Imma. Gob. 2	LGALS9	4.956782458304816e-144	0.25797526209250043	0.576	0.377	1.0832552384379345e-139
Imma. Gob. 2	GPRIN3	9.30358247353853e-199	0.2570623314785263	0.305	0.121	2.03320491376711e-194
Imma. Gob. 2	EHF	1.0076025926035928e-149	0.2561499220326717	0.582	0.371	2.2020147058758918e-145
Imma. Gob. 2	SCNN1A	1.40118487623033e-175	0.25576110362643084	0.608	0.37	3.062149428513763e-171
Imma. Gob. 2	ELF3	2.3885755166951036e-105	0.2538183317585532	0.956	0.907	5.219992934185479e-101
Imma. Gob. 2	PLXDC2	0	0.25377302022151055	0.299	0.084	0
Imma. Gob. 2	FAM13A	3.6674361438726087e-174	0.2521337213282443	0.409	0.204	8.014814948819199e-170
Imma. Gob. 2	QSOX1	6.642469427873538e-198	0.2513846274388715	0.508	0.264	1.4516452687674831e-193
Imma. Gob. 2	ESRP1	1.194757344794663e-127	0.2507787885740562	0.49	0.308	2.6110227013142567e-123
Goblet	ZG16	0	3.671970042440692	0.983	0.328	0
Goblet	MUC2	0	2.7392094578617923	0.998	0.337	0
Goblet	TFF1	0	2.3303131229107636	0.908	0.223	0
Goblet	FCGBP	0	2.2533002414686814	0.997	0.534	0
Goblet	GSN	0	2.2312663823089562	0.984	0.468	0
Goblet	TFF3	0	1.7377719605947197	0.999	0.614	0
Goblet	CD177	0	1.175610082854976	0.74	0.214	0
Goblet	TSPAN1	0	1.1404840599807173	0.993	0.67	0
Goblet	SYTL2	0	1.1201051599455223	0.898	0.374	0
Goblet	REP15	0	1.0966886095675186	0.831	0.164	0
Goblet	TPM1	0	1.069359895596495	0.875	0.631	0
Goblet	ANKRD36C	0	1.0441704787705948	0.604	0.201	0
Goblet	CDC42EP3	0	0.956695773167396	0.672	0.075	0
Goblet	FXYD3	1.4910031642714213e-304	0.9255871895282723	0.979	0.801	3.258438315198764e-300
Goblet	MUC13	0	0.9249092570261817	0.909	0.603	0
Goblet	IFI27	0	0.8856018917466963	0.988	0.801	0
Goblet	HLA-E	0	0.8814512801041288	0.935	0.671	0
Goblet	FAM3D	0	0.8767842972198585	0.967	0.732	0
Goblet	KLK1	0	0.861607030087416	0.788	0.238	0
Goblet	SPATS2L	0	0.8519883855171027	0.825	0.407	0
Goblet	S100P	0	0.848805072975228	0.737	0.321	0
Goblet	SMIM14	0	0.8442788884912553	0.805	0.394	0
Goblet	ENTPD8	0	0.8255219503265165	0.828	0.286	0
Goblet	SCNN1A	0	0.8154156471534528	0.832	0.369	0
Goblet	MLPH	0	0.8081954877704361	0.743	0.189	0
Goblet	SERPINA1	0	0.7949081642279062	0.78	0.234	0
Goblet	RAB27A	0	0.7866568528925132	0.659	0.116	0
Goblet	MGLL	0	0.7643051357301679	0.873	0.467	0
Goblet	HLA-A	0	0.7614791845647733	0.993	0.92	0
Goblet	ISG15	5.725882339428393e-142	0.7433658580907525	0.594	0.313	1.251334326458681e-137
Goblet	RASEF	0	0.7432714522276496	0.677	0.22	0
Goblet	BCAS1	0	0.7371225485024532	0.669	0.189	0
Goblet	SPINK4	7.211030204680814e-185	0.7291082994309386	0.479	0.194	1.575898540930945e-180
Goblet	SAT1	1.0572367099881797e-254	0.7284931768561038	0.93	0.789	2.310485106008168e-250
Goblet	AGR2	2.717405483059867e-171	0.7187563379001416	0.875	0.706	5.938617942679033e-167
Goblet	QSOX1	0	0.7131303768625814	0.733	0.264	0
Goblet	TPSG1	0	0.6993234739144285	0.616	0.084	0
Goblet	TM4SF5	0	0.698525695411319	0.573	0.185	0
Goblet	TBX10	0	0.6882822954820431	0.483	0.017	0
Goblet	FER1L6	0	0.6848747372276065	0.529	0.032	0
Goblet	NUPR1	2.735953860763573e-80	0.6846044611646653	0.441	0.264	5.979153567312712e-76
Goblet	DST	0	0.6812853290084616	0.824	0.448	0
Goblet	SPDEF	0	0.6721070282183814	0.639	0.163	0
Goblet	CD63	1.1844198185392998e-285	0.6687534628033509	0.967	0.824	2.588431071435786e-281
Goblet	CREB3L1	0	0.6629013062788065	0.647	0.206	0
Goblet	SH3BGRL3	1.3089833338414786e-288	0.6618700172525289	0.951	0.766	2.8606521777771674e-284
Goblet	HEPACAM2	0	0.6531920473282733	0.571	0.162	0
Goblet	MUC4	0	0.6505219855595119	0.768	0.382	0
Goblet	REG4	4.379738639433282e-166	0.6502030318406564	0.371	0.133	9.571480822617495e-162
Goblet	PLAC8	0	0.6330592566674391	0.866	0.441	0
Goblet	TSPAN3	1.3198911536992435e-262	0.631659703102398	0.83	0.567	2.8844901272943266e-258
Goblet	GPR153	0	0.624734757118556	0.548	0.054	0
Goblet	SELENOP	0	0.6207917801124423	0.852	0.406	0
Goblet	TXNIP	9.699736517405146e-197	0.6140943492197253	0.897	0.699	2.1197804185137206e-192
Goblet	VIPR1	0	0.5950677115509774	0.605	0.221	0
Goblet	NAAA	0	0.5760483130611942	0.529	0.187	0
Goblet	TUBB2A	0	0.5734513923167028	0.542	0.187	0
Goblet	ID3	8.211961545767174e-192	0.5706520328870417	0.675	0.38	1.794642076211958e-187
Goblet	SAMD9	0	0.5634492251625616	0.579	0.204	0
Goblet	FOXA3	0	0.5624863578002628	0.555	0.156	0
Goblet	CKB	1.818756433431986e-99	0.5624644489223471	0.837	0.692	3.974710309622262e-95
Goblet	S100A6	7.263587603441612e-213	0.5594815463833691	0.999	0.986	1.58738443485613e-208
Goblet	B3GNT6	0	0.5573337610963366	0.503	0.079	0
Goblet	CLDN8	0	0.5547741465210436	0.407	0.107	0
Goblet	TCIM	1.5906505529247018e-126	0.5522819486393916	0.516	0.274	3.4762077183616433e-122
Goblet	BEST2	0	0.5481700522338261	0.405	0.069	0
Goblet	ISG20	0	0.5435555027975654	0.54	0.178	0
Goblet	GALNT5	0	0.5400508216486191	0.589	0.22	0
Goblet	MINPP1	0	0.5361011303085773	0.422	0.063	0
Goblet	DHRS9	0	0.5225884619185466	0.6	0.183	0
Goblet	NEDD4L	6.466317477885152e-294	0.5214231546687336	0.642	0.279	1.4131490216170212e-289
Goblet	MIA3	5.705504344464651e-247	0.520621557732009	0.543	0.234	1.2468809194393047e-242
Goblet	DDX60	0	0.5205456419161412	0.542	0.177	0
Goblet	TRANK1	0	0.5194709317193048	0.53	0.16	0
Goblet	CDC42EP5	1.4609485201263177e-208	0.519294990692307	0.905	0.702	3.192756895884055e-204
Goblet	CLDN4	3.5557259488488166e-197	0.5181212046512897	0.98	0.883	7.770683488614203e-193
Goblet	HLA-F	9.810787718423108e-244	0.5132026193168688	0.588	0.269	2.144049547984186e-239
Goblet	KLF4	6.385572380410451e-218	0.5086809205856915	0.88	0.633	1.3955029880148999e-213
Goblet	ST6GALNAC1	4.727161907249283e-201	0.5060372604144702	0.652	0.331	1.0330739632102584e-196
Goblet	PARM1	1.7505201539230575e-274	0.5027415205619556	0.634	0.284	3.82558674438345e-270
Goblet	LPIN2	2.579128994213167e-264	0.4998618502639941	0.526	0.204	5.636428503953456e-260
Goblet	RFLNA	0	0.4980396469004926	0.458	0.101	0
Goblet	LIPH	5.511818971435965e-227	0.4966437643629132	0.669	0.352	1.2045529180176158e-222
Goblet	GLUL	2.1749778752154345e-213	0.4933482416733405	0.643	0.326	4.753196648495811e-209
Goblet	CCDC68	2.347532152809219e-220	0.4890062661218664	0.597	0.289	5.1302967667492676e-216
Goblet	TCF7L2	1.859776425300985e-224	0.4862454178241241	0.78	0.49	4.064355399852772e-220
Goblet	KRT20	2.244906086667015e-230	0.4813722396406226	0.904	0.544	4.906017761802095e-226
Goblet	ATOH1	0	0.4794226370688581	0.452	0.086	0
Goblet	AMN	6.776906345223988e-177	0.4760535544341621	0.757	0.503	1.4810251126852503e-172
Goblet	CAPN9	0	0.46908470771669164	0.42	0.047	0
Goblet	MLLT3	0	0.46472101633502616	0.512	0.166	0
Goblet	ITM2C	1.4162739148661541e-183	0.46455504283816773	0.961	0.802	3.0951250135484934e-179
Goblet	FAM107B	0	0.4622296458133241	0.519	0.172	0
Goblet	B2M	1.1731926859152496e-203	0.46193882992146984	0.59	0.291	2.5638952957991864e-199
Goblet	DISP2	1.059639311813459e-197	0.4580516984435157	0.372	0.129	2.3157357520371334e-193
Goblet	TSPAN13	3.4927066738335396e-231	0.4549321770559642	0.539	0.227	7.632961164995817e-227
Goblet	SH3PXD2A	6.28777076746228e-234	0.4545358207207109	0.567	0.254	1.3741294235212066e-229
Goblet	SELENOK	6.017903205938285e-190	0.4515133571941439	0.624	0.333	1.315152566625753e-185
Goblet	RHOC	1.4899905672042027e-178	0.45089430650604145	0.778	0.492	3.2562253855680644e-174
Goblet	CLTB	7.970646482104531e-171	0.44863028369657565	0.762	0.516	1.741905082199124e-166
Goblet	WNK4	4.4834035368712776e-288	0.445360350627683	0.497	0.171	9.79803008947849e-284
Goblet	DYRK2	1.988050872075189e-197	0.4445010480584906	0.608	0.317	4.344686375833118e-193
Goblet	GDPD3	4.448183977274679e-284	0.43894372716186586	0.449	0.145	9.721061263936084e-280
Goblet	MCF2L	0	0.4319835403377531	0.482	0.121	0
Goblet	MYL12A	1.0287141025322022e-139	0.4276563865728178	0.844	0.652	2.2481517996738747e-135
Goblet	ATP2A3	7.435370356826268e-229	0.4262618116390862	0.62	0.291	1.6249258377808127e-224
Goblet	SMIM5	0	0.4251110847881414	0.41	0.081	0
Goblet	SDCBP2	3.479320900782611e-195	0.4229005644473611	0.727	0.393	7.603707896570318e-191
Goblet	RAB3B	0	0.42133315696734597	0.337	0.014	0
Goblet	DUSP1	1.8728269604999383e-134	0.42111164969760295	0.728	0.488	4.092876039476565e-130
Goblet	MAN1A1	1.4263232331192672e-277	0.4209123940789616	0.468	0.157	3.1170867936588466e-273
Goblet	ATP6V1G1	1.6666721344977713e-123	0.42056339891519323	0.62	0.391	3.642345282731429e-119
Goblet	TDP2	1.0556864244652606e-136	0.4148992946621317	0.626	0.381	2.3070971120263804e-132
Goblet	SMIM6	0	0.4119621457883538	0.397	0.089	0
Goblet	GALNT3	9.472993301855123e-149	0.40512216008999835	0.553	0.301	2.0702279561874185e-144
Goblet	MXD1	2.9195775188734494e-182	0.4039829693139293	0.517	0.233	6.380444709746037e-178
Goblet	CEACAM6	4.787026101603853e-202	0.40198349535512434	0.727	0.374	1.046156684244506e-197
Goblet	SERINC2	8.526693633106468e-138	0.39860905411494185	0.751	0.513	1.8634236265790876e-133
Goblet	CAMK2N1	5.08032706136791e-138	0.3986018366862356	0.873	0.713	1.110254675991343e-133
Goblet	GALNT7	1.2004703704498056e-116	0.39581731527035735	0.579	0.363	2.623507947581005e-112
Goblet	ERI3	7.749596656194142e-199	0.3956029892917782	0.373	0.131	1.6935968532446677e-194
Goblet	AREG	9.992109887104321e-87	0.3948732322000015	0.534	0.327	2.1836756947277783e-82
Goblet	ERN2	1.3717334255021654e-154	0.3924515364651281	0.629	0.358	2.997786228092432e-150
Goblet	CLCA1	1.017246179584028e-182	0.39129362394941447	0.436	0.155	2.2230898008629348e-178
Goblet	WSB1	6.994894903110114e-117	0.3888899163609124	0.687	0.479	1.5286643321256842e-112
Goblet	SYTL5	0	0.38595406444795055	0.364	0.032	0
Goblet	YPEL3	1.1396762871342281e-217	0.38555001374950276	0.497	0.202	2.4906485579031423e-213
Goblet	KCNK1	1.4805990327816599e-205	0.3818551523790339	0.506	0.215	3.2357011262410394e-201
Goblet	FAM177B	0	0.381825631808428	0.346	0.022	0
Goblet	KCNK6	6.670959676307251e-161	0.3800036080600099	0.555	0.282	1.4578715276601866e-156
Goblet	HSPA2	6.268809385990651e-182	0.37900957473476776	0.418	0.162	1.3699856032143968e-177
Goblet	PHGR1	5.735434222237616e-173	0.3775188679974084	0.999	0.937	1.2534217949278086e-168
Goblet	MFSD4A	0	0.37542599521497644	0.373	0.076	0
Goblet	IL3RA	0	0.3750101165162978	0.315	0.03	0
Goblet	FSIP2	5.401319235478476e-257	0.3748356692565985	0.427	0.137	1.180404305721466e-252
Goblet	FBXO32	2.7056306219910266e-185	0.3745566464837993	0.511	0.225	5.912885161299189e-181
Goblet	SLC16A9	0	0.3732058677643346	0.343	0.076	0
Goblet	ACOT7	4.374019003411164e-205	0.3702260054549045	0.389	0.138	9.558981130054757e-201
Goblet	LINC01559	2.902469837175889e-250	0.3690785284395799	0.404	0.124	6.343057582164188e-246
Goblet	XBP1	2.837157448433584e-134	0.36562128042189945	0.604	0.346	6.2003238878067544e-130
Goblet	OPTN	9.275980159883298e-155	0.36292011158756554	0.569	0.302	2.027172704140896e-150
Goblet	SLC44A4	4.3311838445877205e-138	0.36117605555512344	0.845	0.636	9.465369173962005e-134
Goblet	HIST1H1C	5.113055991837063e-81	0.3573986743746683	0.592	0.388	1.1174072564560718e-76
Goblet	TP53INP2	1.1432687775903893e-169	0.35689187151777274	0.465	0.202	2.498499586546037e-165
Goblet	GFPT1	1.7562661294658245e-77	0.35513389526286787	0.621	0.45	3.8381439993346127e-73
Goblet	CFDP1	3.1504666182013674e-136	0.3550885268903151	0.641	0.381	6.885029747417268e-132
Goblet	SCGB2A1	0	0.355051008480318	0.305	0.054	0
Goblet	SYT7	0	0.35288450944506733	0.362	0.059	0
Goblet	HLA-B	7.4155536158208685e-121	0.35122845159715677	0.472	0.247	1.6205950872014926e-116
Goblet	GPRIN2	0	0.3496779550658293	0.348	0.072	0
Goblet	MAPK3	6.846634114837416e-133	0.3486802882425315	0.651	0.406	1.496263419456569e-128
Goblet	H1F0	3.333717650038365e-84	0.34498896147793867	0.598	0.412	7.285506552393843e-80
Goblet	CORO1B	1.0352113672316437e-125	0.34465171729735383	0.632	0.397	2.2623509219480343e-121
Goblet	TNFSF10	5.970290514438414e-119	0.34294805014039476	0.629	0.387	1.3047472890253709e-114
Goblet	DNAJC10	3.1344703771147114e-131	0.342334804777535	0.397	0.181	6.85007156214649e-127
Goblet	AGR3	6.874732228225519e-100	0.33688390740225493	0.636	0.415	1.5024039811564048e-95
