cell_type_str_custom	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
CB FBs	PTPN14	0.8063034284816601	-0.003056117860790575	0.141	0.132	1
CB FBs	ADAMTSL3	0.8067194469576411	-0.020010256926180026	0.315	0.322	1
CB FBs	MRPS6	0.8071823447238724	-0.030357186892814997	0.174	0.184	1
CB FBs	STK4	0.8082625462188541	-0.025137676487810734	0.121	0.126	1
CB FBs	MSH6	0.8085911120582604	-0.003114529075760583	0.102	0.109	1
CB FBs	PLIN3	0.8106460360887635	0.020543524452920958	0.321	0.316	1
CB FBs	MTDH	0.8122849650183974	-0.0353500705660007	0.77	0.764	1
CB FBs	ABCA9	0.8123905402997073	0.08265560016937806	0.38	0.42	1
CB FBs	C1QBP	0.815142352366951	-0.019215834278967336	0.318	0.322	1
CB FBs	CDK6	0.8190460007207402	-0.007994399501373178	0.148	0.155	1
CB FBs	CREB3L2	0.8221443570729896	0.006727560213056705	0.289	0.276	1
CB FBs	ZEB2	0.8224496282924525	-0.002358822342900746	0.134	0.126	1
CB FBs	RPS2	0.8272553700230307	0.0032133869102861645	1	0.977	1
CB FBs	OGFRL1	0.8287166942872622	-0.017486697907537874	0.167	0.172	1
CB FBs	EFHD2	0.8299100598984814	0.020959142459781144	0.128	0.138	1
CB FBs	HACD4	0.8357212717234099	-9.573959563273227e-4	0.18	0.19	1
CB FBs	VEGFB	0.8376512749419796	0.0395922249325763	0.679	0.655	1
CB FBs	NFIA	0.8379573157847227	-5.451991160232428e-4	0.905	0.891	1
CB FBs	UVRAG	0.8394351294667577	-0.011396864402824503	0.161	0.167	1
CB FBs	PIM3	0.8402320734251901	0.020369428734655304	0.131	0.126	1
CB FBs	TNFSF10	0.8405982230144812	-0.011730026110482461	0.574	0.529	1
CB FBs	SPTY2D1	0.8420232902281363	-0.028451946908116615	0.18	0.184	1
CB FBs	LDHA	0.8448005029353126	0.04795625168191242	0.731	0.713	1
CB FBs	CCDC71L	0.8483040607550181	-0.0096728611547241	0.308	0.299	1
CB FBs	EPSTI1	0.8503445083802383	0.03533596813053316	0.151	0.149	1
CB FBs	CASP4	0.8514113170743896	-0.013000651247398881	0.197	0.201	1
CB FBs	VASP	0.8529387451634629	-0.006835506334563882	0.098	0.103	1
CB FBs	ITGA1	0.8549981577098892	-0.03497710972505175	0.272	0.276	1
CB FBs	GPCPD1	0.8553240326828836	-0.01337102924294957	0.105	0.109	1
CB FBs	NES	0.8555554912360739	0.015415712170694582	0.102	0.098	1
CB FBs	WARS	0.856022029265742	-0.009335725679260332	0.144	0.138	1
CB FBs	HADH	0.856076356946735	-0.008881850714019562	0.121	0.126	1
CB FBs	SRGN	0.8578051688590163	0.10731944243655744	0.105	0.103	1
CB FBs	ESYT1	0.8591207776909082	-0.004621317595597599	0.098	0.103	1
CB FBs	ENAH	0.859896237410999	0.00908327390551572	0.18	0.19	1
CB FBs	ZDBF2	0.8623644828329277	-0.006628230968499016	0.128	0.121	1
CB FBs	CLMP	0.8630483816069762	-0.005876189224314654	0.528	0.534	1
CB FBs	GLS	0.8659958070168873	0.0016455441933587445	0.21	0.218	1
CB FBs	FTH1	0.8677179598593627	0.04912875520477322	0.898	0.908	1
CB FBs	ZBTB10	0.8681162681016594	-0.01839149988227523	0.197	0.184	1
CB FBs	C11orf96	0.8682612972777557	-0.029307222175598557	0.449	0.443	1
CB FBs	PXDN	0.8692705714618063	-0.008649319611936962	0.23	0.218	1
CB FBs	CHD6	0.8693023337322032	-0.026579637804711898	0.256	0.259	1
CB FBs	ARRDC4	0.8745328985082579	-0.007488659339882908	0.105	0.109	1
CB FBs	MRPL1	0.8747965157474412	-0.013919644743976778	0.128	0.132	1
CB FBs	CAMLG	0.8814995591804258	-0.0459679836119935	0.525	0.489	1
CB FBs	CXCL1	0.8823049333492856	-0.09877168056117419	0.125	0.126	1
CB FBs	TUBA1A	0.8838853262747288	0.006364517914642098	0.721	0.73	1
CB FBs	MLF1	0.8844617588513534	-0.02101696842059865	0.125	0.126	1
CB FBs	VAMP5	0.8844692215674945	0.01589178930418067	0.538	0.546	1
CB FBs	C6orf48	0.8850150901488659	-0.05275914338648313	0.587	0.54	1
CB FBs	HCFC1R1	0.8857910894496779	0.042086808305759726	0.485	0.523	1
CB FBs	UBA2	0.8888514667791984	-0.02445536722363112	0.246	0.23	1
CB FBs	LIMCH1	0.8914731201526224	-0.012690525644044992	0.151	0.155	1
CB FBs	PLA2G2A	0.8916055787789472	0.15780405268274	0.446	0.454	1
CB FBs	MMP19	0.8916163857055451	-0.010156954488951903	0.174	0.172	1
CB FBs	MGST3	0.8945698070281595	-0.021843396774979373	0.662	0.621	1
CB FBs	KLF12	0.8948091593927525	-0.005165543300895525	0.144	0.149	1
CB FBs	ARMCX3	0.8965225868998243	0.0221398392079436	0.472	0.466	1
CB FBs	PIK3IP1	0.8998309979676485	-0.011396864402824503	0.164	0.167	1
CB FBs	HBP1	0.9001491833589805	-0.013291306677435166	0.38	0.374	1
CB FBs	SOD2	0.9009186391161842	-0.019390534232242823	0.115	0.109	1
CB FBs	ATP13A3	0.9016786793814123	0.0070676384343245635	0.121	0.126	1
CB FBs	CBX4	0.9032318344304974	0.008021221454277028	0.161	0.167	1
CB FBs	PACS1	0.9058048407504365	0.0011565151636012683	0.154	0.149	1
CB FBs	PRDX5	0.9122424805118762	-0.04120204718927034	0.741	0.718	1
CB FBs	RPL31	0.9122471450429241	-0.02585959289638673	0.849	0.856	1
CB FBs	EFEMP2	0.9140254070538508	-0.04088248875819739	0.39	0.368	1
CB FBs	MANF	0.9162270568285553	0.01977340504635655	0.367	0.368	1
CB FBs	JAK2	0.9183490530119606	-0.015745295639001927	0.148	0.149	1
CB FBs	RPL19	0.9186920794821573	-0.0165380739195089	0.997	0.989	1
CB FBs	ARL6IP5	0.919372677227998	0.002329718212800147	0.669	0.661	1
CB FBs	SEPT7	0.9202490967481557	-0.031422262280500046	0.895	0.845	1
CB FBs	DDB2	0.9216885127770562	5.547011059758855e-4	0.111	0.115	1
CB FBs	TRIM38	0.9221654634210144	-0.008407863852044062	0.275	0.276	1
CB FBs	AC100810.1	0.9232516744892613	-0.024867540067276483	0.236	0.224	1
CB FBs	ATP5MC1	0.9270477050251648	0.011262715378447863	0.495	0.5	1
CB FBs	TGFBR2	0.9291412137527716	0.004780484635540372	0.626	0.58	1
CB FBs	PLAU	0.9308877706683134	0.007556404023457419	0.125	0.121	1
CB FBs	SSFA2	0.932327029561906	-0.00369337577520204	0.161	0.155	1
CB FBs	SEC11C	0.9347651133140191	-0.07331514746047979	0.128	0.126	1
CB FBs	SLFN5	0.9367740375853832	-0.014032421752623203	0.262	0.259	1
CB FBs	FKBP10	0.9372265723774724	-0.010425519013192774	0.436	0.431	1
CB FBs	RDH10	0.938031094375545	-0.04228567716249043	0.334	0.322	1
CB FBs	NLRP1	0.9406331133831027	0.003371852366084227	0.134	0.132	1
CB FBs	PELI1	0.9411443913087495	0.006385621416769002	0.105	0.103	1
CB FBs	FAS	0.9433110661920086	0.006567290960369537	0.18	0.178	1
CB FBs	THBS2	0.9470604965592132	0.04273799773608977	0.505	0.483	1
CB FBs	VWA1	0.9495601469436382	-0.012358905677483989	0.131	0.132	1
CB FBs	ETHE1	0.9522292187067162	-0.006259635313754591	0.193	0.195	1
CB FBs	FAT1	0.9536361263456196	0.02251814601927557	0.239	0.241	1
CB FBs	YPEL3	0.953719626791567	0.010988930298024557	0.452	0.454	1
CB FBs	TRERF1	0.9540026844442937	0.00908327390551572	0.19	0.195	1
CB FBs	DNAJC10	0.9546027363503018	-0.0016406894574599318	0.338	0.339	1
CB FBs	DUSP23	0.9570567942143123	0.001978568926853233	0.125	0.126	1
CB FBs	USP25	0.9589603192656538	0.008409646396041442	0.134	0.138	1
CB FBs	C9orf3	0.9597645316525765	0.00214480402202194	0.249	0.253	1
CB FBs	MAP3K2	0.9601415056125583	-0.016529301951210662	0.384	0.374	1
CB FBs	ZHX2	0.9602051961735999	0.0013310809316976202	0.105	0.103	1
CB FBs	SRPX2	0.9605987977825153	0.00077769140682182325	0.256	0.259	1
CB FBs	MYL12A	0.965541085034325	0.011900877493277173	0.761	0.736	1
CB FBs	CMSS1	0.967328208713861	-0.0023053621306508842	0.2	0.201	1
CB FBs	MFSD1	0.9674698511345652	-3.064664443231946e-4	0.216	0.218	1
CB FBs	ZNRD1	0.968929309769351	0.0030874517384860134	0.187	0.19	1
CB FBs	GOLM1	0.9691110393447303	0.02411180664495477	0.256	0.259	1
CB FBs	DCHS1	0.969966777923018	0.0032733253449691857	0.151	0.149	1
CB FBs	LDB2	0.9722057081824248	0.02200785080242569	0.118	0.121	1
CB FBs	DYRK2	0.9730721394243106	-0.00918789509284268	0.17	0.167	1
CB FBs	ZC3H13	0.9734423973780425	0.001051102208251553	0.492	0.483	1
CB FBs	PPDPF	0.9740499268481082	-0.002956998716890036	0.807	0.828	1
CB FBs	NHP2	0.975456774893197	0.009115145907558353	0.344	0.345	1
CB FBs	ABHD17A	0.9818099391474583	-0.01839149988227523	0.2	0.195	1
CB FBs	RAB34	0.9823619356192625	-0.0060324400384388355	0.554	0.557	1
CB FBs	BLVRA	0.9832036626006362	-0.015745295639001927	0.151	0.149	1
CB FBs	NNMT	0.984260466181417	0.04284756586774141	0.77	0.81	1
CB FBs	IER5L	0.9848372450424592	-0.05907739901623349	0.433	0.431	1
CB FBs	RFK	0.9856818494083236	-0.0016406894574598485	0.226	0.224	1
CB FBs	RPL35A	0.9860108381638776	-0.01434564136273142	0.993	0.989	1
CB FBs	PLSCR1	0.9864439545238338	-0.0069457416871530064	0.308	0.305	1
CB FBs	COL1A2	0.987401499696867	0.21523590643774737	0.977	0.994	1
CB FBs	PPP4R2	0.9886602363430219	-0.014251197049389541	0.246	0.241	1
CB FBs	COL6A1	0.9895543624586405	0.06939951218401008	0.911	0.943	1
CB FBs	TEAD1	0.9905442491871481	-0.01382110801433084	0.279	0.276	1
CB FBs	MAP3K3	0.9909324424239228	-0.01337102924294957	0.111	0.109	1
CB FBs	MVP	0.9918525808636293	0.009814189517306449	0.348	0.356	1
CB FBs	TRAM2	0.9934646986538938	-0.00609503980684023	0.252	0.247	1
CB FBs	TSC22D1	0.9940207086994747	-0.056945534648085605	0.633	0.621	1
CB FBs	RHOG	0.9956318885160272	0.006070529966030386	0.154	0.155	1
CB FBs	TRAM1	0.9971359369255886	0.01493843934545147	0.669	0.695	1
CB FBs	FKBP7	0.9972806973516568	-0.031106580800489003	0.308	0.293	1
CB FBs	APEX1	0.9980240472266532	-0.0107523698087158	0.338	0.333	1
CB FBs	HACD3	1	-0.0032840752011898955	0.374	0.362	1
CCL FBs	IGFBP5	2.105497901659465e-34	1.96156392493095	0.955	0.481	4.584300581283154e-30
CCL FBs	TIMP1	2.3904988806277347e-23	1.1734600407143938	0.982	0.832	5.204833212790766e-19
CCL FBs	COL18A1	5.877380182141758e-22	1.0146459667576408	0.929	0.692	1.279681987057725e-17
CCL FBs	IGFBP4	1.9497613696550146e-20	1.1007329156712697	0.875	0.486	4.2452154301498636e-16
CCL FBs	RARRES2	1.4552072553540729e-19	0.9734414027495546	0.946	0.85	3.168422757082423e-15
CCL FBs	ACTB	2.4305607297811243e-18	0.6362924821388622	1	0.972	5.292059876952442e-14
CCL FBs	TFPI2	7.28018858398811e-18	1.1899885865668884	0.75	0.294	1.585115460391731e-13
CCL FBs	ABCA8	3.5757626894348893e-17	-0.745137780195723	0.634	0.897	7.785508103706585e-13
CCL FBs	PTGDS	7.994980423640649e-17	1.3875926196556516	0.848	0.556	1.7407470876392785e-12
CCL FBs	CCL11	9.16430529164435e-17	1.4888934849659181	0.857	0.519	1.9953441911497243e-12
CCL FBs	TGFBI	1.361256811408034e-15	0.8407964547302527	0.839	0.486	2.963864455478712e-11
CCL FBs	COL6A3	5.3149793966493e-15	0.7466574638163912	0.938	0.734	1.1572304640324521e-10
CCL FBs	TAGLN	3.9437149302498883e-13	0.8732373559321385	0.357	0.056	8.586650517633082e-9
CCL FBs	SSR4	1.1137888639719634e-12	0.36933409432173514	0.955	0.678	2.425052493526156e-8
CCL FBs	TPM2	1.480778277204943e-12	0.550431354577286	0.946	0.715	3.2240985429583224e-8
CCL FBs	SERPINF1	2.8134523413133842e-12	0.7672520315582154	0.902	0.682	6.125729782741631e-8
CCL FBs	POSTN	4.020068455851195e-12	1.061413615549662	0.643	0.262	8.752895048924806e-8
CCL FBs	LUM	4.1943463738773856e-12	0.6567952967061679	0.991	0.981	9.132350359843231e-8
CCL FBs	APOE	6.305446795772042e-12	-0.5925417255660359	0.83	0.991	1.3728849308434468e-7
CCL FBs	LTBP1	7.000180109041805e-12	0.3716295289219789	0.312	0.042	1.5241492151416722e-7
CCL FBs	PPIB	8.675702864128363e-12	0.510068143613625	0.973	0.869	1.8889607846066685e-7
CCL FBs	TMEM158	8.932393394964887e-12	0.6247488926492007	0.545	0.206	1.944850013885705e-7
CCL FBs	GSN	1.017232593415766e-11	-0.5384633285232092	0.929	0.977	2.2148205256441471e-7
CCL FBs	EDNRA	1.9723652325039277e-11	0.33892993281101436	0.33	0.056	4.2944308207308017e-7
CCL FBs	TM4SF1	2.7578243115986927e-11	-0.6316629792812805	0.223	0.589	6.004610873643834e-7
CCL FBs	IQGAP2	2.8975140168401173e-11	0.38382449600181134	0.348	0.065	6.308757268865987e-7
CCL FBs	SELENOP	3.4002608540930754e-11	-0.6044918588674344	0.812	0.888	7.403387957616853e-7
CCL FBs	GNG11	1.1116588693665954e-10	0.6419775881607185	0.812	0.715	2.420414856271888e-6
CCL FBs	LHFPL6	2.542326239185836e-10	0.39844217847980573	0.67	0.327	5.535406920579321e-6
CCL FBs	SOD3	3.4783219378222164e-10	-0.6578481548594666	0.598	0.78	7.573350355220311e-6
CCL FBs	MYL12A	5.147675915867127e-10	0.48441340353721685	0.768	0.523	1.1208034771617496e-5
CCL FBs	FIBIN	1.3731990895308164e-9	0.351631760635815	0.384	0.103	2.9898663776354466e-5
CCL FBs	GAPDH	1.698351218963837e-9	0.48688826707263666	0.955	0.86	3.697820109049962e-5
CCL FBs	CTSK	2.037017408262155e-9	0.5912639988862045	0.866	0.785	4.43519800300919e-5
CCL FBs	SRPX2	2.122794985983306e-9	0.2833158417598284	0.411	0.117	4.621961522981452e-5
CCL FBs	CCL8	2.557388916452601e-9	-0.9117410117283171	0.482	0.762	5.568202887792248e-5
CCL FBs	ADAMDEC1	2.801710863494432e-9	-0.5819764987715863	0.991	1	6.100165063086426e-5
CCL FBs	CALD1	3.377100043272314e-9	0.37255732288882704	0.973	0.935	7.35295992421681e-5
CCL FBs	TNFRSF11B	4.2999883436436365e-9	0.2802619177525922	0.196	0.014	9.36236462061529e-5
CCL FBs	BGN	4.695289203956833e-9	0.3101234614777382	0.277	0.051	1.0223053183775212e-4
CCL FBs	TXNIP	5.130325827715283e-9	-0.5682661161980946	0.955	0.963	1.1170258424684486e-4
CCL FBs	CHRDL2	5.1770828424673754e-9	0.2787134024690205	0.152	0	1.1272062472904217e-4
CCL FBs	GLUL	5.484521150572659e-9	-0.5235967409162513	0.625	0.855	1.1941447901141851e-4
CCL FBs	ACTG1	7.347888360770741e-9	0.4985903630190398	0.973	0.953	1.5998557327906134e-4
CCL FBs	CP	9.939641089778062e-9	-0.4923454135880154	0.304	0.636	2.1641580544773774e-4
CCL FBs	IGFBP7	1.261988500302728e-8	0.5239334919659098	1	0.995	2.74772756170913e-4
CCL FBs	MAFB	1.5683421536132933e-8	-0.5282942254879707	0.304	0.617	3.4147513710622236e-4
CCL FBs	TNXB	1.7402331044751502e-8	-0.36075108347308366	0.134	0.449	3.789009538373745e-4
CCL FBs	CAVIN2	1.809355037093327e-8	0.1829630067657929	0.196	0.019	3.9395087222633007e-4
CCL FBs	WNT5A	1.955519945189333e-8	0.3353861063960509	0.321	0.084	4.257753576660735e-4
CCL FBs	ANXA5	2.1322211308076254e-8	0.40036858772214257	0.911	0.752	4.6424850681074426e-4
CCL FBs	HGF	2.408168033252347e-8	0.3355023787059314	0.429	0.159	5.243304258800335e-4
CCL FBs	RPLP1	2.5130009274002543e-8	0.30761384634135913	1	0.995	0.00054715569192285735
CCL FBs	SLIT3	2.817599906030766e-8	-0.3534966753774368	0.107	0.402	6.134760275400787e-4
CCL FBs	RPS18	2.8419430772522065e-8	0.37398775912589866	1	0.991	6.18776266210123e-4
CCL FBs	NSG1	3.565840900110975e-8	0.32902341260822227	0.286	0.065	7.763905391811626e-4
CCL FBs	LGALS1	3.613915716894332e-8	0.46013757705771585	0.982	0.911	7.868578690394029e-4
CCL FBs	HSP90B1	4.3144373115142604e-8	0.37096837187310117	0.884	0.626	9.393824358359999e-4
CCL FBs	SULF1	4.394894331021081e-8	0.6189037712827008	0.625	0.393	9.5690034269322e-4
CCL FBs	HEXIM1	4.6168036060278006e-8	-0.6271366577167194	0.438	0.687	0.001005216649140433
CCL FBs	IGF1	6.986107009186472e-8	0.5223140007727509	0.482	0.21	0.0015210850791101704
CCL FBs	TNFRSF12A	9.548438596666012e-8	0.24201203561859252	0.214	0.033	0.0020789815356520905
CCL FBs	CDH11	9.719851944100167e-8	0.44002492220722256	0.768	0.575	0.0021163033637889295
CCL FBs	NDUFA4	9.741483226132049e-8	0.3942398060167016	0.911	0.86	0.002121013142825731
CCL FBs	S100A11	1.0561276046168227e-7	0.3992219912544337	0.929	0.818	0.002299506633532208
CCL FBs	PTN	1.1356616964004793e-7	-0.5728003696241227	0.464	0.71	0.0024726762115727637
CCL FBs	RPS4X	1.1372426806216555e-7	0.30222521945349845	1	0.953	0.0024761184885175305
CCL FBs	CHODL	1.1390941408242409e-7	0.2972747142936421	0.17	0.014	0.0024801496728166198
CCL FBs	CHI3L1	1.3240821445400787e-7	0.2987809655198297	0.125	0	0.0028829240533071133
CCL FBs	RPL12	1.3501418353240578e-7	0.2773406483928671	1	0.995	0.0029396638180510712
CCL FBs	ROBO2	1.445435697854959e-7	0.26235171985571515	0.179	0.019	0.0031471471449396023
CCL FBs	BMP7	1.5231421819258638e-7	0.16082188088857927	0.179	0.019	0.0033163374727071832
CCL FBs	AGT	1.7352476632300472e-7	0.44834846861642114	0.152	0.009	0.003778154737150782
CCL FBs	H3F3B	2.0924652864348072e-7	-0.34640411798782367	0.991	1	0.004555924668154506
CCL FBs	IFITM3	2.3751656942997681e-7	0.33105167373219047	0.982	0.958	0.005171448266198885
CCL FBs	HTRA3	2.880825164945844e-7	0.4013440741878484	0.473	0.215	0.006272420631636586
CCL FBs	PDIA6	4.504203679410751e-7	0.3258199928906844	0.83	0.598	0.009807002671181028
CCL FBs	F2R	4.865360801897821e-7	0.41467168150081024	0.411	0.173	0.010593350073972127
CCL FBs	COL8A1	5.919984585688178e-7	0.36426935166989705	0.188	0.028	0.01288958243841887
CCL FBs	EDNRB	6.557562690686137e-7	0.376233797618136	0.652	0.379	0.014277781246430926
CCL FBs	PLAT	6.859278836308698e-7	0.6786527611952067	0.777	0.645	0.014934707810294929
CCL FBs	ABI3BP	6.91917520141078e-7	-0.4005828657785214	0.161	0.425	0.015065120166031691
CCL FBs	PRDX5	7.649324625039138e-7	0.3056453587693472	0.83	0.607	0.016654874506097716
CCL FBs	MATN2	8.221129548854293e-7	-0.43158144931471554	0.58	0.766	0.017899865366720454
CCL FBs	LTBP2	8.468934036212239e-7	0.3381558961714949	0.616	0.346	0.01843941007704491
CCL FBs	TSPAN2	8.602635171392489e-7	0.3648328653049333	0.42	0.178	0.018730517558672867
CCL FBs	RPS19	9.360539577163861e-7	0.31697507409204784	1	0.981	0.020380702821358874
CCL FBs	ZFP36L2	1.0660148161915436e-6	-0.3624020272442967	0.92	0.967	0.02321034059293848
CCL FBs	COL4A2	1.095189725979552e-6	0.3775575276148164	0.848	0.715	0.023845565903752784
CCL FBs	CYTL1	1.4383307666658014e-6	0.5604657667371273	0.134	0.009	0.03131677578261449
CCL FBs	SPON2	1.5695858293646423e-6	0.453912495358622	0.777	0.617	0.034174592262756355
CCL FBs	PODN	1.6219882423331808e-6	0.20514149981026486	0.188	0.033	0.03531555000032035
CCL FBs	COL4A1	1.7135992091069487e-6	0.3885051771574074	0.741	0.528	0.037310195579885595
CCL FBs	TRPA1	2.6122733001667224e-6	0.19048888259309177	0.241	0.061	0.056877026564530045
CCL FBs	IFI6	2.7465348465526884e-6	0.2559982775933324	0.562	0.304	0.059800303213991685
CCL FBs	MYO1B	2.968007891385796e-6	0.2358958086011564	0.357	0.14	0.06462243581914294
CCL FBs	RPS6	3.0427076341783716e-6	0.2795555480759955	1	0.981	0.06624887331896569
CCL FBs	LRRN4CL	3.103179808816711e-6	0.20839542481960752	0.33	0.117	0.06756553397736625
CCL FBs	GSTM3	3.202575239869576e-6	0.2944123120121243	0.607	0.355	0.06972967069768028
CCL FBs	RPL10A	3.2136928292398683e-6	0.2968202721135875	0.991	0.93	0.06997173397103965
CCL FBs	CST3	3.2894247395577787e-6	0.28212203295675803	0.491	0.248	0.07162064485439151
CCL FBs	EMP2	3.442797739068526e-6	-0.3750528384839132	0.455	0.636	0.07496003517273901
CCL FBs	PDPN	3.571117709987776e-6	0.36958307764113885	0.5	0.266	0.07775394589956384
CCL FBs	COL1A2	3.627435982833694e-6	0.43404465138730197	1	0.995	0.07898016365423802
CCL FBs	NACA	3.857061371236993e-6	0.2728373898850047	1	0.949	0.08397979723594304
CCL FBs	GADD45B	3.903389584684657e-6	-0.47492004996479475	0.661	0.808	0.08498850142733903
CCL FBs	PRDX4	3.936536510019323e-6	0.2958912692954958	0.473	0.248	0.08571020943265073
CCL FBs	MMP2	3.9658442874639975e-6	0.40347901013653487	0.902	0.771	0.08634832767095361
CCL FBs	TEAD1	4.024949156961832e-6	0.2482040058665138	0.616	0.355	0.08763521799452997
CCL FBs	SLC16A4	4.6935319608280416e-6	0.13665151996076638	0.161	0.023	0.10219227138310895
CCL FBs	ALDH2	4.840971520062429e-6	0.3385667706551221	0.67	0.439	0.10540247290631927
CCL FBs	RPL5	5.074953917989721e-6	0.2744330028660549	1	0.911	0.11049697165639019
CCL FBs	MYL12B	5.360971093650269e-6	0.27462723932907807	0.911	0.85	0.11672442362204731
CCL FBs	PON2	6.5321937811714565e-6	0.2400180170117281	0.366	0.154	0.14222545519744612
CCL FBs	TPM4	6.801676018044391e-6	0.4140881536416383	0.723	0.617	0.14809289194088052
CCL FBs	CD63	6.837057870087942e-6	0.3607298379852262	0.991	0.963	0.14886326100542477
CCL FBs	PGK1	7.807526384674365e-6	0.28147087235914015	0.589	0.355	0.16999327197351496
CCL FBs	EDIL3	7.872497261291185e-6	-0.45113514494135254	0.83	0.935	0.17140788287009298
CCL FBs	RRAS	8.196666870894403e-6	0.28487574005037486	0.732	0.491	0.17846602777998385
CCL FBs	RPL6	8.242140345184615e-6	0.24076809964527746	0.991	0.953	0.1794561217357046
CCL FBs	RCAN2	8.474941494391042e-6	-0.307451380852812	0.161	0.388	0.18452490115737616
CCL FBs	RHOBTB3	9.608003013351667e-6	0.2981015022696362	0.562	0.327	0.20919504960970584
CCL FBs	PMEPA1	1.0304565094107082e-5	0.3195702699644672	0.455	0.229	0.2243612957939935
CCL FBs	SPATS2L	1.0370729457394237e-5	0.2849938581922778	0.518	0.29	0.22580189247584473
CCL FBs	DSTN	1.0547722913063136e-5	0.28308716265507106	0.875	0.762	0.22965557098612366
CCL FBs	THY1	1.1185811747365004e-05	0.6031965700633002	0.786	0.603	0.24354867917537823
CCL FBs	STMN2	1.1868602019196947e-5	-0.43839611916392285	0.366	0.636	0.2584150717639751
CCL FBs	LTBP4	1.189329239857581e-5	-0.2982157855808547	0.911	0.93	0.2589526553941911
CCL FBs	ACTN1	1.1896045440830626e-5	0.3227009468687354	0.661	0.435	0.2590125973832052
CCL FBs	DPP4	1.2295074072355566e-5	-0.2215607032968524	0.045	0.234	0.2677006477773977
CCL FBs	POMP	1.3122945072671028e-5	0.3054479339776801	0.75	0.528	0.2857258830672663
CCL FBs	COL6A5	1.4833682041813028e-5	-0.29745918622436257	0.027	0.206	0.3229737590963951
CCL FBs	TMSB10	1.76182670968776e-5	0.23842611123247437	1	0.995	0.38360252950031604
CCL FBs	TIMP3	1.7968732024110946e-5	0.5055217369933169	0.884	0.762	0.39123320236096765
CCL FBs	HSD17B2	1.860857042740953e-5	0.2156947273012192	0.188	0.042	0.4051644039159877
CCL FBs	HSPA5	1.959166549237144e-5	0.38827910881731553	0.732	0.584	0.4265693327654034
CCL FBs	PDLIM7	2.0150772730127564e-5	0.2574563580460662	0.375	0.168	0.43874277465306744
CCL FBs	TCEAL9	2.016627468717684e-5	0.303569928618026	0.705	0.486	0.4390802987639013
CCL FBs	GLIPR1	2.332151405924002e-5	0.2539882266653083	0.33	0.14	0.5077793256118329
CCL FBs	RPS3	2.4295988844453484e-5	0.31427411660595195	0.938	0.808	0.5289965651102857
CCL FBs	RPL3	2.582031689489986e-5	0.29283324647490616	1	0.981	0.5621857597526547
CCL FBs	EEF1B2	2.6925662350513047e-5	0.30308755763268924	0.955	0.818	0.5862524463577206
CCL FBs	RBP5	2.7545793195075544e-5	0.25357285801966856	0.366	0.164	0.5997545552363798
CCL FBs	FABP4	3.2075238179184444e-5	-0.645726794327122	0.33	0.537	0.698374160875383
CCL FBs	RPL28	3.2539241747543345e-5	0.2616965364011392	0.991	0.972	0.7084769105692612
CCL FBs	LDHB	3.255916902142295e-5	0.29080219978802446	0.696	0.505	0.7089107871034418
CCL FBs	COL6A1	3.421165234372815e-5	0.31345338823083657	0.964	0.879	0.744890306479993
CCL FBs	SEPT11	3.547153365555966e-5	0.31913503318879427	0.634	0.425	0.7723217022825005
CCL FBs	KCTD12	3.5824267519342786e-5	0.3451962718538234	0.661	0.458	0.7800017766986505
CCL FBs	ENC1	3.6588765419127056e-5	0.29453006990203895	0.509	0.304	0.7966471894706534
CCL FBs	RPL19	4.175477568695768e-5	0.25254035940743824	1	0.977	0.9091267310321296
CCL FBs	THBD	4.55949365778632e-5	-0.2235569965592773	0.009	0.154	0.9927385541098155
CCL FBs	GCLM	4.643519597534919e-5	0.2440100382812656	0.33	0.145	1
CCL FBs	RPS8	4.741796394137022e-5	0.25338354773955496	1	0.958	1
CCL FBs	SELENOM	5.2628707300114994e-5	0.22553719841508735	0.982	0.907	1
CCL FBs	SKA2	5.451495954771218e-5	0.1821138940375235	0.366	0.164	1
CCL FBs	HSPB1	5.4999742335120084e-5	0.49958914784252495	0.732	0.579	1
CCL FBs	CLEC11A	5.5029682220404136e-5	0.28798485561739673	0.786	0.575	1
CCL FBs	NUCB2	5.785646189911848e-5	0.25829662938309333	0.58	0.369	1
CCL FBs	Z93241.1	5.88561140246991e-5	-0.23547716787980633	0.08	0.266	1
CCL FBs	JUN	5.978553331050023e-5	-0.4564684909167154	0.955	0.972	1
CCL FBs	RBFOX2	6.0371151112573255e-5	0.23530060103060568	0.536	0.318	1
CCL FBs	TNFSF15	6.082476732821821e-5	0.19117235883918338	0.214	0.065	1
CCL FBs	NINJ1	6.145661771600217e-5	0.19428063279740265	0.259	0.093	1
CCL FBs	AC007952.4	6.18221545542366e-5	-0.17384523025718596	0.036	0.201	1
CCL FBs	RPS5	6.688070808838691e-5	0.26250518283099966	0.982	0.874	1
CCL FBs	NID2	6.780748833996995e-5	0.1541958296116758	0.196	0.056	1
CCL FBs	SERPINE2	6.841411554460584e-5	0.4980213082037064	0.625	0.425	1
CCL FBs	RPS9	7.246333105823993e-5	0.22998784265179095	1	0.911	1
CCL FBs	MAP4K4	7.508657503480159e-5	0.19154724169268336	0.348	0.154	1
CCL FBs	PKM	7.79028987270975e-5	0.266704648208964	0.679	0.477	1
CCL FBs	GTF3A	7.900863010217267e-5	0.20864289444397424	0.375	0.182	1
